CP3,C3,F5,PO3,PO4,F6,C4,CP4
37990.00390625,51468.10546875,55346.64453125,31481.556640625,32687.947265625,13210.3486328125,10304.9794921875,52586.78515625
37849.45703125,42892.74609375,51988.3203125,31484.5078125,32684.125,9035.9599609375,5478.2109375,52009.640625
37720.171875,19817.634765625,47751.90234375,31465.6640625,32659.783203125,-10165.3037109375,-6084.0546875,51629.3046875
37834.16796875,23686.119140625,50241.0625,31455.47265625,32650.93359375,-9842.09765625,-3618.63525390625,52114.25
37988.6640625,47624.23046875,54985.8203125,31470.693359375,32667.697265625,9445.130859375,8476.1826171875,52593.89453125
37906.7890625,48458.33203125,53437.44921875,31487.390625,32682.783203125,12964.79296875,8401.751953125,52204.4375
37742.1015625,24647.421875,48364.5859375,31481.958984375,32677.62109375,-5663.55126953125,-3715.060546875,51664.9765625
37791.38671875,19241.8984375,48947.765625,31469.28515625,32667.8984375,-12794.4052734375,-5996.61474609375,51950.23046875
37964.79296875,41791.23046875,54074.609375,31473.576171875,32674.9375,4332.30419921875,5603.939453125,52553.9296875
37955.203125,51912.61328125,54578.99609375,31493.291015625,32693.982421875,14982.0146484375,10279.767578125,52395.546875
37780.859375,31065.009765625,49458.66015625,31495.369140625,32696.59765625,-241.4658660888672,-541.2026977539062,51756.84375
37763.08984375,17176.59765625,48044.3984375,31479.142578125,32684.259765625,-13659.7529296875,-7173.03173828125,51795.265625
37929.38671875,34936.64453125,52775.6796875,31470.89453125,32680.236328125,-1301.9442138671875,2173.662109375,52428.0
37986.18359375,52704.19921875,55224.47265625,31487.189453125,32697.9375,14768.1083984375,10832.4365234375,52527.77734375
37828.734375,38086.02734375,50873.59375,31500.734375,32708.935546875,5386.34521484375,3028.4150390625,51906.17578125
37745.7890625,17791.62890625,47665.26953125,31490.005859375,32699.4140625,-12349.29296875,-6995.13427734375,51704.0703125
37888.078125,28062.880859375,51297.11328125,31479.6796875,32692.23828125,-6633.10302734375,-1315.1541748046875,52284.09765625
38004.82421875,50662.63671875,55300.17578125,31491.8828125,32706.587890625,12353.919921875,9954.6162109375,52621.1875
37884.859375,44599.4375,52409.0234375,31507.439453125,32721.67578125,10328.3818359375,6421.00732421875,52102.78125
37746.32421875,20991.638671875,47873.2734375,31500.599609375,32711.953125,-9005.9189453125,-5471.43798828125,51680.19921875
37839.80078125,22310.81640625,49873.59765625,31485.04296875,32697.0,-10752.841796875,-4302.732421875,52109.28515625
37994.16015625,46199.9765625,54789.88671875,31488.1953125,32699.14453125,8186.10205078125,7814.4150390625,52617.49609375
37930.0546875,49658.21484375,53796.12890625,31503.283203125,32711.484375,13739.0791015625,9063.2509765625,52279.671875
37761.61328125,26328.83203125,48639.37890625,31499.59375,32702.23046875,-4229.5751953125,-2878.41259765625,51699.17578125
37794.0,18461.30859375,48683.97265625,31482.09375,32686.0703125,-13177.8271484375,-6387.4794921875,51918.11328125
37967.2734375,39985.09765625,53765.8203125,31481.623046875,32687.611328125,2839.989990234375,4735.84228515625,52538.70703125
37971.62890625,52408.015625,54817.71484375,31496.576171875,32701.08984375,15158.1689453125,10594.255859375,52446.171875
37797.6875,32986.34375,49834.37109375,31500.466796875,32704.443359375,1348.41357421875,452.8239440917969,51802.7109375
37763.89453125,17104.513671875,47895.53515625,31485.84765625,32691.03125,-13512.8349609375,-7253.2294921875,51774.4140625
37925.765625,33019.87109375,52387.6328125,31477.3984375,32684.125,-2841.9345703125,1198.9473876953125,52397.5546875
37998.5859375,52420.625,55307.88671875,31490.7421875,32698.408203125,14296.107421875,10721.0576171875,52557.75
37841.140625,39972.625,51303.08203125,31498.119140625,32702.6328125,6842.248046875,3990.65771484375,51948.421875
37739.88671875,18457.28515625,47673.31640625,31484.708984375,32684.259765625,-11620.5361328125,-6720.20751953125,51673.49609375
37871.31640625,26376.642578125,50892.63671875,31470.291015625,32672.7265625,-7891.66259765625,-2214.230712890625,52217.984375
