CP3,C3,F5,PO3,PO4,F6,C4,CP4
-11971.97265625,-4047.855712890625,11982.0986328125,5917.82470703125,4086.61376953125,68433.8828125,48236.578125,-532.4185180664062
-11439.017578125,14717.68359375,32014.9140625,6128.78076171875,5748.17529296875,90181.234375,70758.015625,119.3582992553711
-12611.2099609375,14343.8505859375,30188.59765625,6110.876953125,4332.50537109375,89858.5625,70904.9296875,-429.5557861328125
-13599.8056640625,-6156.27294921875,7289.50634765625,5795.31494140625,2219.662109375,65774.671875,46226.93359375,-1360.349365234375
-12586.3330078125,-9648.0400390625,4298.7763671875,5640.41748046875,3300.59228515625,61117.21875,40904.89453125,-1109.0933837890625
-11495.7470703125,9686.328125,25590.083984375,5851.70849609375,5582.41455078125,83542.828125,63576.53515625,-242.00230407714844
-12389.056640625,17273.693359375,32608.486328125,5956.04638671875,5011.30517578125,92533.53125,73084.0234375,-393.144775390625
-13790.779296875,-1601.412841796875,11227.927734375,5765.54248046875,2615.824462890625,70242.625,50546.69921875,-1303.7547607421875
-13186.5439453125,-12917.98828125,-469.31951904296875,5621.10546875,2919.98681640625,56144.19921875,35795.95703125,-1285.582763671875
-11679.34375,4015.870361328125,18712.765625,5876.45166015625,5522.19921875,75516.5859375,55033.4296875,-283.9788818359375
-11969.08984375,19274.0859375,34718.109375,6092.4365234375,5860.69384765625,93588.375,73410.5859375,-58.606266021728516
-13599.73828125,5069.91162109375,18156.07421875,5918.16015625,3205.03857421875,76782.4609375,56654.22265625,-969.8197021484375
-13593.904296875,-13695.2919921875,-2040.5576171875,5637.265625,2302.072998046875,53727.93359375,33346.49609375,-1373.4251708984375
-11974.0517578125,-2611.2646484375,10925.77734375,5739.189453125,4775.47216796875,66042.2890625,45282.9296875,-571.3775634765625
-11709.787109375,18454.73828125,33512.7265625,5973.5478515625,6109.93798828125,91247.7421875,70347.703125,-63.7695198059082
-13323.1357421875,11956.818359375,25122.173828125,5888.1865234375,3824.092529296875,83685.5234375,62982.42578125,-811.9046630859375
-14041.7666015625,-11629.7900390625,-1153.953369140625,5555.99462890625,1943.059326171875,54684.67578125,34358.29296875,-1608.3865966796875
-12493.86328125,-8777.6630859375,2637.34912109375,5529.9775390625,3932.38671875,56690.09765625,36266.1484375,-1083.880615234375
-11554.4873046875,15489.2880859375,29431.8125,5791.828125,6202.8095703125,85829.1484375,64756.97265625,-282.704833984375
-12988.5302734375,18126.5703125,31333.6328125,5829.71435546875,4662.751953125,89562.3125,68372.390625,-705.6221313476562
-14387.5029296875,-6722.353515625,3042.02734375,5550.42919921875,2007.8345947265625,59017.8515625,38706.15234375,-1667.0599365234375
-13295.84375,-13556.689453125,-4183.70947265625,5402.169921875,3109.619140625,49081.2734375,29143.744140625,-1458.3170166015625
-11883.52734375,9818.7626953125,22319.66796875,5629.0849609375,5966.17138671875,77135.9765625,56152.6484375,-480.9200744628906
-12746.9296875,22108.376953125,35549.39453125,5756.8251953125,5455.68017578125,92889.796875,71099.0546875,-582.5758056640625
-14442.5556640625,392.60833740234375,10363.2509765625,5564.5107421875,2370.46923828125,66347.390625,45570.26171875,-1660.4215087890625
-13818.4052734375,-16071.259765625,-8325.2412109375,5348.056640625,2310.454833984375,44385.59765625,24976.328125,-1803.3831787109375
-11993.4306640625,2746.984375,13305.5,5561.962890625,5352.884765625,66402.78125,46115.01953125,-744.5812377929688
-12158.587890625,23563.20703125,36799.90625,5806.0439453125,6010.6962890625,92829.4453125,70981.375,-419.7657165527344
-14035.1279296875,8924.71484375,19544.85546875,5675.2861328125,3016.613525390625,75385.4296875,54128.85546875,-1422.308349609375
-14155.08984375,-15344.1796875,-8797.2431640625,5430.66845703125,1789.838134765625,43787.93359375,24677.396484375,-2006.2923583984375
-12384.6982421875,-4664.5625,3558.48681640625,5503.9599609375,4467.8896484375,55217.69921875,36024.81640625,-1240.25341796875
-11809.6318359375,22078.8046875,34570.9921875,5811.27392578125,6306.67822265625,89033.1796875,67645.9140625,-578.2172241210938
-13467.4384765625,17421.013671875,28956.859375,5827.166015625,3850.579345703125,84282.453125,62671.35546875,-1291.7518310546875
-14342.8447265625,-11307.3212890625,-5125.1650390625,5559.07958984375,1449.801025390625,47432.05078125,28323.388671875,-2205.714599609375
-12710.787109375,-11074.3046875,-5203.955078125,5581.20751953125,3645.7255859375,45272.40234375,26962.638671875,-1680.4039306640625
-11501.2451171875,17665.564453125,28600.86328125,5932.107421875,6564.4384765625,81249.140625,60457.19140625,-762.1497192382812
